#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
UniProt Keywords	KW-0007	Acetylation	48	3341	0.59	1.20e-17	9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223136,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000355217,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000367265,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000426119,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252	SF3A1,OGDH,FIS1,LRP1,PHPT1,NEDD8,RPS16,TRIM28,RBM25,GRPEL1,ZFR,ATP6V1A,NONO,ACAA2,PRDX3,YWHAG,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,STOML2,SFPQ,XRCC6,MAP4,SNX6,TPM3,S100A4,PFDN4,CMPK1,AK1,RPL10A,RPL11,BAG6,CKAP4,TMSB4X,XRCC5,ATP5J,SEPT9,GPX1,CRIP2,RPL30,TAGLN,SOD2
UniProt Keywords	KW-0597	Phosphoprotein	57	8057	0.28	1.96e-08	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000426119,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000466134,9606.ENSP00000466897	PSMD8,SF3A1,OGDH,FIS1,NUFIP2,LRP1,RPS16,TRIM28,RBM25,MARS,ZFR,ATP6V1A,NONO,ACAA2,PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,APOA2,COPA,TPM3,SNX27,PFDN4,CMPK1,AK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,TMSB4X,XRCC5,NUCB1,ATP5J,SEPT9,GPX1,KLC1,CRIP2,RPL30,TAGLN,PRKCSH,CIRBP
UniProt Keywords	KW-0963	Cytoplasm	43	5028	0.37	2.77e-07	9606.ENSP00000225388,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000298510,9606.ENSP00000303057,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000385923,9606.ENSP00000389631,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000432282,9606.ENSP00000466897	NUFIP2,LRP1,PHPT1,RBM25,MARS,RPL8,ZFR,ATP6V1A,PRDX3,PPIC,SYNPO2,YWHAG,RAB1B,GLS,TALDO1,SRSF7,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,MAP4,CALD1,SNX6,COPA,TPM3,SNX27,PFDN4,CMPK1,AK1,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,NUCB1,ARPC1B,SEPT9,GPX1,KLC1,TAGLN,CIRBP
UniProt Keywords	KW-1017	Isopeptide bond	21	1706	0.52	9.65e-05	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000225388,9606.ENSP00000250495,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262584,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000325905,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000428085	PSMD8,SF3A1,OGDH,NUFIP2,NEDD8,TRIM28,RBM25,RPL8,ZFR,NONO,SRSF7,SFPQ,XRCC6,MAP4,CALD1,CMPK1,RPL10A,RPL11,TMSB4X,XRCC5,RPL30
UniProt Keywords	KW-0832	Ubl conjugation	24	2383	0.44	0.00034	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262584,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000325905,9606.ENSP00000344456,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000428085,9606.ENSP00000446252	PSMD8,SF3A1,OGDH,FIS1,NUFIP2,TRIM28,RBM25,RPL8,ZFR,NONO,SRSF7,CTNNB1,SFPQ,XRCC6,MAP4,CALD1,CMPK1,RPL10A,RPL11,BAG6,TMSB4X,XRCC5,RPL30,SOD2
UniProt Keywords	KW-0514	Muscle protein	5	62	1.34	0.00052	9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000432282	SYNPO2,MYL1,CALD1,TPM3,TAGLN
UniProt Keywords	KW-0694	RNA-binding	11	670	0.65	0.0031	9606.ENSP00000225388,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000325905,9606.ENSP00000340329,9606.ENSP00000349748,9606.ENSP00000363676,9606.ENSP00000466897	NUFIP2,RBM25,MARS,RPL8,ZFR,NONO,SRSF7,CAPRIN1,SFPQ,RPL11,CIRBP
UniProt Keywords	KW-0809	Transit peptide	10	543	0.7	0.0031	9606.ENSP00000222673,9606.ENSP00000264954,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000317379,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000348886,9606.ENSP00000389649,9606.ENSP00000446252	OGDH,GRPEL1,ACAA2,PRDX3,GLS,MDH2,DLST,STOML2,ATP5J,SOD2
UniProt Keywords	KW-0689	Ribosomal protein	6	173	0.97	0.0038	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
UniProt Keywords	KW-0575	Peroxidase	3	26	1.5	0.0109	9606.ENSP00000298510,9606.ENSP00000368646,9606.ENSP00000407375	PRDX3,PRDX4,GPX1
UniProt Keywords	KW-0233	DNA recombination	4	74	1.17	0.0119	9606.ENSP00000276079,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000375978	NONO,SFPQ,XRCC6,XRCC5
UniProt Keywords	KW-0009	Actin-binding	6	265	0.79	0.0268	9606.ENSP00000306015,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000370010,9606.ENSP00000389631,9606.ENSP00000432282	SYNPO2,CALD1,TPM3,TMSB4X,ARPC1B,TAGLN
UniProt Keywords	KW-0375	Hydrogen ion transport	3	50	1.21	0.0469	9606.ENSP00000273398,9606.ENSP00000276390,9606.ENSP00000389649	ATP6V1A,ATP6V1B2,ATP5J
